ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,Brands,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Meta: woostify_product_video_metabox","Meta: ocean_both_sidebars_content_width","Meta: ocean_both_sidebars_sidebars_width","Meta: ocean_sidebar","Meta: ocean_second_sidebar","Meta: ocean_center_header_left_menu","Meta: ocean_custom_header_template","Meta: ocean_custom_logo","Meta: ocean_custom_retina_logo","Meta: ocean_custom_logo_max_width","Meta: ocean_custom_logo_tablet_max_width","Meta: ocean_custom_logo_mobile_max_width","Meta: ocean_custom_logo_max_height","Meta: ocean_custom_logo_tablet_max_height","Meta: ocean_custom_logo_mobile_max_height","Meta: ocean_header_custom_menu","Meta: ocean_menu_typo_font_family","Meta: ocean_menu_typo_font_size","Meta: ocean_menu_typo_line_height","Meta: ocean_menu_typo_spacing","Meta: ocean_post_title_background","Meta: ocean_post_title_height","Meta: ocean_post_title_bg_overlay","Meta: ocean_custom_footer_template","Attribute 1 default","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 2 default","Meta: _oembed_6583ae98bdf8a17936daedf8a4e34281","Meta: _oembed_5e05b1d7d74faf2d88c8af68507fc0cf","Meta: _oembed_f194cedf8dea3755c716b191bbdfd1c9","Meta: _wp_desired_post_slug"
\n<div class=""pdp-main__price body-type--centi font-weight-500 text-color--grey-6 pt-3"">
\n<div class=""cms-generic-copy pdp-top-desc"">An after-hours essential, this co-ord set features a top with knot-twist detailing and pants that have pockets on either side.
\nComes with:
\n<ul>
\n 	<li>1 Top</li>
\n 	<li>1 Bottom</li>
\n</ul>
\n</div>
\n</div>
\n</div>
\n<div class=""pdp-main__section"">
\n<div class=""product-attribute__list"">
\n<div class=""product-attribute product-attribute--color product-attribute--type-swatch "" data-attr-group=""color"" data-attr-group-type=""swatch"">
\n<div class=""product-attribute__head flex flex-justify-between flex-align-baseline""><label class=""product-attribute__label product-attribute__label--color form-control-label"" for=""productAttribute-F23AB2352PHS_Black-color""> <span class=""product-attribute__label-pre"">Colour</span> <span class=""color-name"">black</span> </label></div>
\n<div class=""pdp-select-attr-mobile-section product-attribute__contents product-attribute--color flex flex-flow-wrap""></div>
\n</div>
\n</div>
\n</div>
\n<div class=""product-attribute__head flex flex-justify-between flex-align-baseline""></div>",,,taxable,,1,,,0,0,,,,,1,,,1250,"Women > Co-ords Sets, Women",,,https://luxeria.in/wp-content/uploads/2025/12/AND-S24AV069DRR22-BGEBLK-1-16.jpg,,,,,,,,,0,Luxeria,,,,,,,,0,0,0,0,,,,,,,,,0,0,,,,,,0.5,0,,,,,,
2446,variable,,,"Waterfall Skirt Set",1,0,visible,"The Waterfall Skirt Set is a beautifully designed ensemble that combines fluid movement with contemporary elegance. Featuring a gracefully flowing skirt inspired by cascading waterfall silhouettes, this set creates a soft, feminine look with effortless charm. Crafted from lightweight, breathable fabric, it offers a comfortable fit while draping naturally to enhance every movement. Perfect for festive occasions, parties, vacations, or stylish daytime outings, the coordinated top and skirt work together to create a balanced and flattering silhouette. Easy to style with minimal accessories or statement pieces, the Waterfall Skirt Set delivers sophistication, comfort, and modern flair in one complete outfit, making it a versatile addition to any fashion-forward wardrobe.","<div class=""pdp-main__section"">
\n<div class=""pdp-main__price body-type--centi font-weight-500 text-color--grey-6 pt-3"">
\n<div class=""cms-generic-copy pdp-top-desc"">Love a not-so-basic spin on Red? Then this coord set deserves a spot in your closet. The slit, pleats, and one-shoulder detailing make the shade appropriate for after-hours.
\nComes with:
\n<ul>
\n 	<li>1 Top</li>
\n 	<li>1 Skirt</li>
\n</ul>
\n</div>
\n</div>
\n</div>
\n<div class=""pdp-main__section"">
\n<div class=""product-attribute__list"">
\n<div class=""product-attribute product-attribute--color product-attribute--type-swatch "" data-attr-group=""color"" data-attr-group-type=""swatch"">
\n<div class=""product-attribute__head flex flex-justify-between flex-align-baseline""><label class=""product-attribute__label product-attribute__label--color form-control-label"" for=""productAttribute-F23AJ1472PHS_RED-color""> <span class=""product-attribute__label-pre"">Colour</span>  : Re<span class=""color-name"">d</span> </label></div>
\n<div class=""pdp-select-attr-mobile-section product-attribute__contents product-attribute--color flex flex-flow-wrap""></div>
\n</div>
\n</div>
\n</div>",,,taxable,,1,,,0,0,,,,,1,,,,"Women > Co-ords Sets, Women",,,https://luxeria.in/wp-content/uploads/2025/12/AND-S24AV069DRR22-BGEBLK-1-17.jpg,,,,,,,,,0,Luxeria,SIZE,,1,1,,,,0,0,0,0,,,,,,,,,0,0,,,,,,0.5,0,,,,,,
2447,variable,,,"Ruby Solid Co-ords Set",1,0,visible,"The Ruby Solid Co-ords Set is a bold yet elegant ensemble designed to deliver effortless style with maximum comfort. Featuring a rich ruby hue, this coordinated set adds a touch of sophistication and confidence to your wardrobe. Crafted from high-quality, breathable fabric, it offers a soft feel and a comfortable fit that’s perfect for all-day wear. The solid design gives it a clean, polished look, making it suitable for casual outings, brunch dates, travel, or relaxed festive occasions. Wear the top and bottom together for a striking, put-together appearance or style them separately for versatile outfit combinations. Chic, timeless, and easy to style, the Ruby Solid Co-ords Set is an ideal choice for modern, fashion-conscious dressing.","<div class=""pdp-main__section"">
\n<div class=""pdp-main__price body-type--centi font-weight-500 text-color--grey-6 pt-3"">
\n<div class=""cms-generic-copy pdp-top-desc"">Made from lightweight linen, our Ruby co-ord set is the perfect pick for a relaxed lunch with the girls. The jacket is elevated with lapel collar detailing.
\nComes with:
\n<ul>
\n 	<li>1 Top</li>
\n 	<li>1 Bottom</li>
\n 	<li>1 Jacket</li>
\n</ul>
\n</div>
\n</div>
\n</div>
\n<div class=""pdp-main__section"">
\n<div class=""product-attribute__list"">
\n<div class=""product-attribute product-attribute--color product-attribute--type-swatch "" data-attr-group=""color"" data-attr-group-type=""swatch"">
\n<div class=""product-attribute__head flex flex-justify-between flex-align-baseline""><label class=""product-attribute__label product-attribute__label--color form-control-label"" for=""productAttribute-F23AS0543PLV_Red-color""> <span class=""product-attribute__label-pre"">Colour</span> : R<span class=""color-name"">ed</span> </label></div>
\n</div>
\n</div>
\n</div>",,,taxable,,1,,,0,0,,,,,1,,,,"Women > Co-ords Sets, Women",,,https://luxeria.in/wp-content/uploads/2025/12/AND-S24AV069DRR22-BGEBLK-1-18.jpg,,,,,,,,,0,Luxeria,SIZE,,1,1,,,,0,0,0,0,,,,,,,,,0,0,,,,,,0.5,0,,,,,,
2448,variable,,,"Shine Bright Coord Set",1,0,visible,"The Shine Bright Co-ord Set is designed to add effortless glamour and modern elegance to your wardrobe. Crafted from premium-quality fabric, this coordinated set offers a comfortable fit while delivering a polished, eye-catching look. Its subtle shine enhances the overall appeal, making it perfect for festive occasions, evening outings, parties, or stylish get-togethers. The well-tailored top and matching bottom create a balanced silhouette that looks refined with minimal styling. Easy to wear together or style separately, this co-ord set offers versatility and sophistication in one ensemble. Confident, chic, and comfortable, the Shine Bright Co-ord Set is ideal for those who love to stand out with understated sparkle.","<div class=""pdp-main__section"">
\n<div class=""pdp-main__price body-type--centi font-weight-500 text-color--grey-6 pt-3"">
\n<div class=""cms-generic-copy pdp-top-desc"">Designed for ease, this loose-fit coord set is suitable for work and casual gatherings alike. Also, it has pockets.
\nComes with
\n<ul>
\n 	<li>1 Top</li>
\n 	<li>1 Bottom</li>
\n</ul>
\n</div>
\n</div>
\n</div>
\n<div class=""pdp-main__section"">
\n<div class=""product-attribute__list"">
\n<div class=""product-attribute product-attribute--color product-attribute--type-swatch "" data-attr-group=""color"" data-attr-group-type=""swatch"">
\n<div class=""product-attribute__head flex flex-justify-between flex-align-baseline""><label class=""product-attribute__label product-attribute__label--color form-control-label"" for=""productAttribute-F23AG1722PYOR_Navy-color""> <span class=""product-attribute__label-pre"">Colour : </span><span class=""color-name"">Navy Blue </span></label></div>
\n</div>
\n</div>
\n</div>",,,taxable,,1,,,0,0,,,,,1,,,,"Women > Co-ords Sets, Women",,,https://luxeria.in/wp-content/uploads/2025/12/AND-S24AV069DRR22-BGEBLK-1-19.jpg,,,,,,,,,0,Luxeria,SIZE,,1,1,,,,0,0,0,0,,,,,,,,,0,0,,,,,,0.5,0,,,,,,
2449,variable,,,"Floral Flair Co-ords Set",1,0,visible,"The Floral Flair Co-ords Set is a perfect blend of vibrant prints and effortless elegance, designed to bring a fresh, feminine touch to your wardrobe. Featuring beautifully crafted floral patterns, this coordinated set adds charm and visual appeal while maintaining a modern, stylish silhouette. Made from soft, breathable fabric, it ensures all-day comfort and ease of movement. Ideal for brunch dates, daytime celebrations, vacations, or casual outings, this set offers a polished look with minimal effort. Wear the top and bottom together for a coordinated statement or mix and match them with other pieces for versatile styling. Light, comfortable, and eye-catching, the Floral Flair Co-ords Set is perfect for those who love playful prints with refined style.","<div class=""pdp-main__section"">
\n<div class=""pdp-main__price body-type--centi font-weight-500 text-color--grey-6 pt-3"">
\n<div class=""cms-generic-copy pdp-top-desc"">Covered in a floral print from top to bottom, this co-ord set is crafted from a lightweight fabric. Wear the relaxed pieces together or as separates, the choice is yours.
\nComes with:
\n<ul>
\n 	<li>1 Top</li>
\n 	<li>1 Bottom</li>
\n</ul>
\n</div>
\n</div>
\n</div>
\n<div class=""pdp-main__section"">
\n<div class=""product-attribute__list"">
\n<div class=""product-attribute product-attribute--color product-attribute--type-swatch "" data-attr-group=""color"" data-attr-group-type=""swatch"">
\n<div class=""product-attribute__head flex flex-justify-between flex-align-baseline""><label class=""product-attribute__label product-attribute__label--color form-control-label"" for=""productAttribute-F23AJ1572PV70D_Cream-color""> <span class=""product-attribute__label-pre"">Colour</span> <span class=""color-name"">cream</span> </label></div>
\n<div class=""pdp-select-attr-mobile-section product-attribute__contents product-attribute--color flex flex-flow-wrap""></div>
\n</div>
\n</div>
\n</div>",,,taxable,,1,,,0,0,,,,,1,,,,"Women > Co-ords Sets, Women",,,https://luxeria.in/wp-content/uploads/2025/12/AND-F23AJ1572PV70D-CREAM-5.jpg,,,,,,,,,0,Luxeria,SIZE,,1,1,,,,0,0,0,0,,,,,,,,,0,0,,,,,,0.5,0,,,,,,
2450,variable,,,"Sleek Chic Top",1,0,visible,"<h3 data-start=""0"" data-end=""22""></h3>
\n<p data-start=""24"" data-end=""713"" data-is-last-node="""" data-is-only-node="""">The Sleek Chic Top is designed for women who appreciate modern elegance with everyday comfort. Featuring a clean, minimalist silhouette, this top offers a polished look that transitions effortlessly from day to night. Crafted from soft, breathable fabric, it provides a smooth feel on the skin and a flattering drape that complements all body types. Perfect for office wear, casual outings, or evening get-togethers, it pairs beautifully with tailored trousers, skirts, or denim. Its refined finish and versatile design make it easy to accessorize for a bold statement or keep understated for a classy appearance. The Sleek Chic Top is a wardrobe essential for timeless, confident styling.</p>","<div class=""pdp-main__section"">
\n<div class=""pdp-main__price body-type--centi font-weight-500 text-color--grey-6 pt-3"">
\n<div class=""cms-generic-copy pdp-top-desc"">Off-duty or on-duty, our Sleek Chic top comes in an array of versatile colours, perfect to layer with an oversized shirt or a statement jacket. Its snug fit will accentuate your curves while adding a bold touch to your outfit.</div>
\n<div></div>
\n</div>
\n</div>
\n<div class=""pdp-main__section"">
\n<div class=""product-attribute__list"">
\n<div class=""product-attribute product-attribute--color product-attribute--type-swatch "" data-attr-group=""color"" data-attr-group-type=""swatch"">
\n<div class=""product-attribute__head flex flex-justify-between flex-align-baseline""><label class=""product-attribute__label product-attribute__label--color form-control-label"" for=""productAttribute-S24AB001TRIB_BLACK-color""> <span class=""product-attribute__label-pre"">Colour</span> <span class=""color-name"">black</span> </label></div>
\n</div>
\n</div>
\n</div>",,,taxable,,1,,,0,0,,,,,1,,,,"Women > Tops, Women",,,https://luxeria.in/wp-content/uploads/2025/12/AND-F23AJ1572PV70D-CREAM-5-1.jpg,,,,,,,,,0,Luxeria,SIZE,,1,1,,,,0,0,0,0,,,,,,,,,0,0,,,,,,0.5,0,,,,,,
2451,variable,,,"Sleek Chic Top",1,0,visible,"The Sleek Chic Top is a refined essential designed for effortless style and everyday versatility. Crafted from high-quality, breathable fabric, this top offers a smooth, comfortable feel while maintaining a polished, modern appearance. Its clean lines and minimalist design make it perfect for both casual and semi-formal occasions, allowing easy styling from day to night. The flattering fit enhances your silhouette without feeling restrictive, making it ideal for long hours of wear. Pair the Sleek Chic Top with jeans, skirts, or tailored trousers for a sophisticated yet relaxed look. Timeless, elegant, and easy to style, this top is a must-have for those who appreciate simplicity with a fashionable edge.","<div class=""pdp-main__section"">
\n<div class=""pdp-main__price body-type--centi font-weight-500 text-color--grey-6 pt-3"">
\n<div class=""cms-generic-copy pdp-top-desc"">Off-duty or on-duty, our Sleek Chic top comes in an array of versatile colours, perfect to layer with an oversized shirt or a statement jacket. Its snug fit will accentuate your curves while adding a bold touch to your outfit.</div>
\n<div></div>
\n</div>
\n</div>
\n<div class=""pdp-main__section"">
\n<div class=""product-attribute__list"">
\n<div class=""product-attribute product-attribute--color product-attribute--type-swatch "" data-attr-group=""color"" data-attr-group-type=""swatch"">
\n<div class=""product-attribute__head flex flex-justify-between flex-align-baseline""><label class=""product-attribute__label product-attribute__label--color form-control-label"" for=""productAttribute-S24AB001TRIB_LIME-color""> <span class=""product-attribute__label-pre"">Colour</span> <span class=""color-name"">: Lime</span></label></div>
\n</div>
\n</div>
\n</div>",,,taxable,,1,,,0,0,,,,,1,,,,"Women > Tops, Women",,,https://luxeria.in/wp-content/uploads/2025/12/AND-F23AJ1572PV70D-CREAM-5-35.jpg,,,,,,,,,0,Luxeria,SIZE,,1,1,,,,0,0,0,0,,,,,,,,,0,0,,,,,,0.5,0,,,,,,
2452,variable,,,"White Solid Curved Top",1,0,visible,"The White Solid Curved Top is a timeless and versatile piece designed to elevate your everyday wardrobe with effortless elegance. Crafted from soft, breathable fabric, this top offers all-day comfort while maintaining a clean, polished look. The subtle curved hemline adds a modern touch, enhancing the overall silhouette and making it flattering for all body types. Its crisp white color ensures easy styling, whether paired with jeans, skirts, or tailored trousers. Ideal for casual outings, office wear, or relaxed evenings, this top transitions seamlessly from day to night. Minimal yet stylish, the White Solid Curved Top is a must-have essential for those who value comfort, simplicity, and contemporary fashion.",,,,taxable,,1,,,0,0,,,,,1,,,,"Women > Tops, Women",,,https://luxeria.in/wp-content/uploads/2025/12/AND-F23AJ1572PV70D-CREAM-5-2.jpg,,,,,,,,,0,Luxeria,SIZE,,1,1,,,,0,0,0,0,,,,,,,,,0,0,,,,,,0.5,0,,,,,,
2453,variable,,,"Floral Glory Top",1,0,visible,"The Floral Glory Top is a graceful blend of vibrant prints and effortless elegance, designed to brighten up your everyday style. Adorned with beautiful floral patterns, this top adds a fresh, feminine charm while maintaining a modern and refined look. Crafted from soft, breathable fabric, it ensures lasting comfort and a flattering fit throughout the day. Perfect for brunch dates, casual outings, office-casual settings, or weekend getaways, it pairs effortlessly with jeans, skirts, or trousers. The lightweight feel and elegant design make it easy to dress up with accessories or keep minimal for a relaxed look. Stylish, comfortable, and versatile, the Floral Glory Top is an ideal choice for those who love floral fashion with a contemporary touch.","<div class=""pdp-main__section"">
\n<div class=""pdp-main__price body-type--centi font-weight-500 text-color--grey-6 pt-3"">
\n<div class=""cms-generic-copy pdp-top-desc"">Big blooms and ditsy patches, for your lazy Sundays to busy office days, this top, blooms effortlessly in any setting.</div>
\n<div></div>
\n</div>
\n</div>
\n<div class=""pdp-main__section"">
\n<div class=""product-attribute__list"">
\n<div class=""product-attribute product-attribute--color product-attribute--type-swatch "" data-attr-group=""color"" data-attr-group-type=""swatch"">
\n<div class=""product-attribute__head flex flex-justify-between flex-align-baseline""><label class=""product-attribute__label product-attribute__label--color form-control-label"" for=""productAttribute-F23AP048TX5E_Pnk_Blu-color""> <span class=""product-attribute__label-pre"">Colour</span> <span class=""color-name"">Pink</span></label></div>
\n</div>
\n</div>
\n</div>",,,taxable,,1,,,0,0,,,,,1,,,,"Women > Tops, Women",,,https://luxeria.in/wp-content/uploads/2025/12/AND-F23AJ1572PV70D-CREAM-5-3.jpg,,,,,,,,,0,Luxeria,SIZE,,1,1,,,,0,0,0,0,,,,,,,,,0,0,,,,,,0.5,0,,,,,,
2454,variable,,,"Luminous Straight Top",1,0,visible,"The Luminous Straight Top is a perfect combination of subtle elegance and everyday versatility. Designed with a clean straight silhouette, this top offers a refined and flattering fit that suits all body types. Crafted from soft, breathable fabric with a smooth finish, it ensures all-day comfort while maintaining a polished look. Ideal for office wear, casual meetings, or relaxed outings, it pairs effortlessly with trousers, skirts, or jeans. The understated yet radiant appeal of this top makes it easy to dress up with statement accessories or keep minimal for a sophisticated style. A timeless wardrobe essential, the Luminous Straight Top brings effortless charm to any look.","<div class=""pdp-main__section"">
\n<div class=""pdp-main__price body-type--centi font-weight-500 text-color--grey-6 pt-3"">
\n<div class=""cms-generic-copy pdp-top-desc"">It’s the little things that make all the difference. Delicate pleats lend elegance to this top, making it feel at home both in the boardroom and at brunch.</div>
\n<div></div>
\n</div>
\n</div>
\n<div class=""pdp-main__section"">
\n<div class=""product-attribute__list"">
\n<div class=""product-attribute product-attribute--color product-attribute--type-swatch "" data-attr-group=""color"" data-attr-group-type=""swatch"">
\n<div class=""product-attribute__head flex flex-justify-between flex-align-baseline""><label class=""product-attribute__label product-attribute__label--color form-control-label"" for=""productAttribute-F23AG006TPG_Peach-color""> <span class=""product-attribute__label-pre"">Colour</span> <span class=""color-name"">: Peach</span></label></div>
\n</div>
\n</div>
\n</div>",,,taxable,,1,,,0,0,,,,,1,,,,"Women > Tops, Women",,,https://luxeria.in/wp-content/uploads/2025/12/AND-F23AJ1572PV70D-CREAM-5-4.jpg,,,,,,,,,0,Luxeria,SIZE,,1,1,,,,0,0,0,0,,,,,,,,,0,0,,,,,,0.5,0,,,,,,
2455,variable,,,"Ruffle Romance Top",1,0,visible,"<div class=""flex flex-col text-sm pb-25""><article class=""text-token-text-primary w-full focus:outline-none [--shadow-height:45px] has-data-writing-block:pointer-events-none has-data-writing-block:-mt-(--shadow-height) has-data-writing-block:pt-(--shadow-height) [&amp;:has([data-writing-block])&gt;*]:pointer-events-auto scroll-mt-[calc(var(--header-height)+min(200px,max(70px,20svh)))]"" dir=""auto"" tabindex=""-1"" data-turn-id=""request-69745707-1f48-8321-bdc0-3d99e0472565-30"" data-testid=""conversation-turn-71"" data-scroll-anchor=""true"" data-turn=""assistant"">
\n<div class=""text-base my-auto mx-auto pb-10 [--thread-content-margin:--spacing(4)] @w-sm/main:[--thread-content-margin:--spacing(6)] @w-lg/main:[--thread-content-margin:--spacing(16)] px-(--thread-content-margin)"">
\n<div class=""[--thread-content-max-width:40rem] @w-lg/main:[--thread-content-max-width:48rem] mx-auto max-w-(--thread-content-max-width) flex-1 group/turn-messages focus-visible:outline-hidden relative flex w-full min-w-0 flex-col agent-turn"" tabindex=""-1"">
\n<div class=""flex max-w-full flex-col grow"">
\n<div class=""min-h-8 text-message relative flex w-full flex-col items-end gap-2 text-start break-words whitespace-normal [.text-message+&amp;]:mt-1"" dir=""auto"" data-message-author-role=""assistant"" data-message-id=""4a8a91f9-9901-49ae-b7f1-1f47b5c44b23"" data-message-model-slug=""gpt-5-2"">
\n<div class=""flex w-full flex-col gap-1 empty:hidden first:pt-[1px]"">
\n<div class=""markdown prose dark:prose-invert w-full wrap-break-word dark markdown-new-styling"">
\n<p data-start=""28"" data-end=""754"" data-is-last-node="""" data-is-only-node="""">The Ruffle Romance Top is a charming blend of feminine elegance and modern style, perfect for elevating your everyday wardrobe. Designed with delicate ruffle detailing, this top adds a soft, romantic flair that enhances its graceful silhouette. Crafted from lightweight, breathable fabric, it ensures lasting comfort while offering a flattering fit. Ideal for brunch dates, casual outings, or evening get-togethers, the Ruffle Romance Top pairs beautifully with jeans, skirts, or tailored pants. Its versatile design allows you to dress it up with statement accessories or keep it minimal for a relaxed yet polished look. Elegant, comfortable, and effortlessly stylish, this top is a must-have for chic, contemporary dressing.</p>
\n
\n</div>
\n</div>
\n</div>
\n</div>
\n</div>
\n</div>
\n</article></div>","The ruffle tiers of this top will transport you to carefree play days. Chic and lightweight, it is easy to style and easy to wear.",,,taxable,,1,,,0,0,,,,,1,,,,"Women > Tops, Women",,,https://luxeria.in/wp-content/uploads/2025/12/AND-F23AJ1572PV70D-CREAM-5-5.jpg,,,,,,,,,0,Luxeria,SIZE,,1,1,,,,0,0,0,0,,,,,,,,,0,0,,,,,,0.5,0,,,,,,
2456,variable,,,"Scarlet Solid Top",1,0,visible,"The Scarlet Solid Top is a vibrant wardrobe essential designed to add effortless elegance and versatility to your everyday style. Crafted from high-quality, breathable fabric, this top offers a soft, comfortable feel that keeps you at ease throughout the day. The bold scarlet hue brings a confident pop of color, making it perfect for both casual outings and semi-formal occasions. Its clean, solid design allows easy styling with jeans, skirts, or tailored trousers, while the flattering fit enhances your overall silhouette. Ideal for workdays, brunch dates, or evening plans, the Scarlet Solid Top is a timeless piece that combines simplicity, comfort, and modern sophistication.","<div class=""pdp-main__section"">
\n<div class=""pdp-main__price body-type--centi font-weight-500 text-color--grey-6 pt-3"">
\n<div class=""cms-generic-copy pdp-top-desc"">Crafted using a high-shine fabric, this solid top features long cuff sleeves and has buttons down the front.</div>
\n<div></div>
\n</div>
\n</div>
\n<div class=""pdp-main__section"">
\n<div class=""product-attribute__list"">
\n<div class=""product-attribute product-attribute--color product-attribute--type-swatch "" data-attr-group=""color"" data-attr-group-type=""swatch"">
\n<div class=""product-attribute__head flex flex-justify-between flex-align-baseline""><label class=""product-attribute__label product-attribute__label--color form-control-label"" for=""productAttribute-F23AG043THS_Dark_Red-color""> <span class=""product-attribute__label-pre"">Colour</span> : <span class=""color-name"">Red</span></label></div>
\n</div>
\n</div>
\n</div>",,,taxable,,1,,,0,0,,,,,1,,,,"Women > Tops, Women",,,https://luxeria.in/wp-content/uploads/2025/12/AND-F23AJ1572PV70D-CREAM-5-36.jpg,,,,,,,,,0,,SIZE,,1,1,,,,0,0,0,0,,,,,,,,,0,0,,,,,,0.5,0,,,,,,
2457,variable,,,"Meadow Frost Sweater",1,0,visible,"The Meadow Frost Sweater is a perfect blend of cozy comfort and refined seasonal style. Crafted from soft, high-quality knit fabric, this sweater provides gentle warmth while remaining breathable and comfortable for everyday wear. Its calming, nature-inspired tone brings a fresh and elegant touch to your winter wardrobe, making it easy to style for both casual and polished looks. Designed with a relaxed yet flattering fit, the Meadow Frost Sweater is ideal for layering during chilly days or wearing on its own. Pair it effortlessly with jeans, trousers, or skirts for work, outings, or relaxed weekends. Durable, versatile, and timeless, this sweater is a must-have for stylish cold-weather dressing","<div class=""pdp-main__section"">
\n<div class=""pdp-main__price body-type--centi font-weight-500 text-color--grey-6 pt-3"">
\n<div class=""cms-generic-copy pdp-top-desc"">The Meadow Frost Sweater mixes olive and ivory tones with a gentle floral design. Knitted in soft acrylic, it’s an inviting piece for chilly days. Pair with white trousers or denims for an easy, chic winter look.
\nIncludes: 1 Sweater</div>
\n<div></div>
\n</div>
\n</div>
\n<div class=""pdp-main__section"">
\n<div class=""product-attribute__list"">
\n<div class=""product-attribute product-attribute--color product-attribute--type-swatch "" data-attr-group=""color"" data-attr-group-type=""swatch"">
\n<div class=""product-attribute__head flex flex-justify-between flex-align-baseline""><label class=""product-attribute__label product-attribute__label--color form-control-label"" for=""productAttribute-F25V236TFK_GRN_WHT-color""> <span class=""product-attribute__label-pre"">Colour : G</span><span class=""color-name"">reen</span> </label></div>
\n<div class=""pdp-select-attr-mobile-section product-attribute__contents product-attribute--color flex flex-flow-wrap""></div>
\n</div>
\n</div>
\n</div>",,,taxable,,1,,,0,0,,,,,1,,,,"Sweater/Cardian, Women",,,https://luxeria.in/wp-content/uploads/2025/12/AND-F23AJ1572PV70D-CREAM-5-6.jpg,,,,,,,,,0,Luxeria,SIZE,,1,1,,,,0,0,0,0,,,,,,,,,0,0,,,,,,0.5,0,,,,,,
2458,variable,,,"Chilly Days Wine Sweater",1,0,visible,"The Chilly Days Wine Sweater is a cozy yet stylish essential designed to elevate your winter wardrobe. Crafted from soft, premium-quality knit fabric, this sweater offers excellent warmth while remaining breathable and comfortable for all-day wear. The rich wine hue adds a touch of sophistication and depth, making it perfect for both casual outings and semi-formal settings. Designed with a flattering, relaxed fit, it allows easy layering over shirts or under jackets without feeling bulky. Pair it effortlessly with jeans, trousers, or skirts for a refined seasonal look. Durable, easy to maintain, and timeless in appeal, the Chilly Days Wine Sweater blends comfort and elegance seamlessly.","<div class=""pdp-main__section"">
\n<div class=""pdp-main__price body-type--centi font-weight-500 text-color--grey-6 pt-3"">
\n<div class=""cms-generic-copy pdp-top-desc"">Wrap yourself in the Chilly Days Wine Sweater. Knitted in soft acrylic, this wine layer offers cozy warmth and timeless ease. Pair with denims for casual outings or with black tights and boots for a chic winter look.</div>
\n<div class=""cms-generic-copy pdp-top-desc"">Includes: 1 Sweater</div>
\n<div></div>
\n</div>
\n</div>
\n<div class=""pdp-main__section"">
\n<div class=""product-attribute__list"">
\n<div class=""product-attribute product-attribute--color product-attribute--type-swatch "" data-attr-group=""color"" data-attr-group-type=""swatch"">
\n<div class=""product-attribute__head flex flex-justify-between flex-align-baseline""><label class=""product-attribute__label product-attribute__label--color form-control-label"" for=""productAttribute-F25V227TFK_WINE-color""> <span class=""product-attribute__label-pre"">Colour : Wine</span></label></div>
\n</div>
\n</div>
\n</div>",,,taxable,,1,,,0,0,,,,,1,,,,Sweater/Cardian,,,https://luxeria.in/wp-content/uploads/2025/12/AND-F23AJ1572PV70D-CREAM-5-7.jpg,,,,,,,,,0,Luxeria,SIZE,,1,1,,,,0,0,0,0,,,,,,,,,0,0,,,,,,0.5,0,,,,,,
2459,variable,,,"Frosted Plush Black Sweater",1,0,visible,"The Frosted Plush Black Sweater is a luxurious winter essential designed to deliver exceptional warmth with a refined, modern look. Made from ultra-soft, plush fabric, this sweater feels gentle on the skin while providing cozy insulation during chilly days. The classic black color adds timeless versatility, making it easy to pair with jeans, trousers, or layered outfits for both casual and semi-formal occasions. Its comfortable fit allows ease of movement without feeling bulky, while the smooth finish enhances its polished appeal. Ideal for everyday wear, evening outings, or relaxed weekends, the Frosted Plush Black Sweater combines comfort, durability, and understated elegance for a sophisticated cold-weather wardrobe.","<div class=""pdp-main__section"">
\n<div class=""pdp-main__price body-type--centi font-weight-500 text-color--grey-6 pt-3"">
\n<div class=""cms-generic-copy pdp-top-desc"">Take the warm and fuzzy feeling of your winter quilt with you everywhere in this fluffy top! Pair with corduroy trousers for work or sleek jeans for a comfy vibe!</div>
\n</div>
\nColour : Black
\n
\n</div>",,,taxable,,1,,,0,0,,,,,1,,,,Sweater/Cardian,,,https://luxeria.in/wp-content/uploads/2025/12/AND-F23AJ1572PV70D-CREAM-5-8.jpg,,,,,,,,,0,Luxeria,SIZE,,1,1,,,,0,0,0,0,,,,,,,,,0,0,,,,,,0.5,0,,,,,,
2460,variable,,,"Rebecca Sweater",1,0,visible,"The Rebecca Sweater is a timeless wardrobe staple designed to offer both comfort and effortless style during cooler days. Crafted from soft, high-quality knit fabric, this sweater provides a cozy, warm feel while remaining breathable for extended wear. Its classic silhouette and clean finish make it easy to style for everyday outings, office wear, or relaxed weekend looks. The comfortable fit allows for easy layering without feeling bulky, while the refined design adds a touch of elegance to casual dressing. Pair the Rebecca Sweater with jeans, trousers, or skirts for a polished yet relaxed outfit that works seamlessly from day to evening.","<div class=""pdp-main__section"">
